iter	Logloss
196	0.2096768903
197	0.2093827065
198	0.2089808395
199	0.2086257765
200	0.2083173487
201	0.2080819655
202	0.2077655103
203	0.2074686894
204	0.2071977813
205	0.2069834676
206	0.206671623
207	0.2063332165
208	0.2059965958
209	0.2057332315
210	0.2054299299
211	0.2051836445
212	0.204910898
213	0.2047052868
214	0.2044327192
215	0.2042226531
216	0.203931882
217	0.2037207324
218	0.2034728717
219	0.203279341
220	0.2030365471
221	0.2028232767
222	0.2026514786
223	0.2024075841
224	0.2021310862
225	0.2017659023
226	0.2014614011
227	0.2011821179
228	0.2008332769
229	0.2005339037
230	0.2002618579
231	0.1999611195
232	0.1996949003
233	0.1994133437
234	0.1991924638
235	0.1989601552
236	0.1986493912
237	0.1984440751
238	0.1981132112
239	0.1977901814
240	0.197503758
241	0.1971728191
242	0.1968827663
243	0.1965707933
244	0.1963152564
245	0.1960075272
246	0.195801868
247	0.1955527953
248	0.1954245315
249	0.1951189989
250	0.1949531819
251	0.1948151673
252	0.1945574108
253	0.1942321039
254	0.1940602934
255	0.1939138357
256	0.1935080286
257	0.1932524644
258	0.1930057109
259	0.1927131848
260	0.1924890058
261	0.1922058535
262	0.1919561412
263	0.191745181
264	0.1914277961
265	0.1912321988
266	0.1909819906
267	0.1907546394
268	0.1905236599
269	0.190284242
270	0.1900431797
271	0.189843276
272	0.1895136122
273	0.189350288
274	0.1890613976
275	0.1888386651
276	0.188554347
277	0.1882213552
278	0.1880420831
279	0.1878646
280	0.1876668473
281	0.1874598
282	0.1872340695
283	0.1870286376
284	0.1868482504
285	0.1865778069
286	0.1863850215
287	0.1862252745
288	0.1859919211
289	0.1858980553
290	0.1857244577
291	0.185585731
292	0.1853845408
293	0.185153956
294	0.1849486474
295	0.1847693839
296	0.1845793122
297	0.1843067023
298	0.1840543129
299	0.1838455458
300	0.1835773631
301	0.1833513126
302	0.1832344276
303	0.183057244
304	0.1828530237
305	0.1826066271
306	0.1824318986
307	0.1822174919
308	0.1819639421
309	0.1817851581
310	0.18159244
311	0.1814167902
312	0.1811725875
313	0.1809549946
314	0.1807423431
315	0.1804995279
316	0.1803544643
317	0.1802383625
318	0.1800769914
319	0.1798299507
320	0.1795276733
321	0.1792732036
322	0.1790482176
323	0.1788538667
324	0.1786955922
325	0.17854842
326	0.1784097843
327	0.1781659224
328	0.1779382426
329	0.1777600414
330	0.1775743287
331	0.1774215287
332	0.1772279787
333	0.1770925228
334	0.17691147
335	0.1767711385
336	0.1765768998
337	0.1764545341
338	0.1762876006
339	0.176157053
340	0.1759568243
341	0.1757968377
342	0.1756337535
343	0.1754518335
344	0.1752484767
345	0.175000729
346	0.1748405901
347	0.174673426
348	0.1744831903
349	0.1743260953
350	0.1741628714
351	0.1739785541
352	0.1738508072
353	0.1735580437
354	0.1733848908
355	0.173227403
356	0.1730203755
357	0.1728848955
358	0.17261552
359	0.1725023723
360	0.1723352105
361	0.1721559918
362	0.1719060926
363	0.1716733342
364	0.1715318579
365	0.1713619639
366	0.1711274207
367	0.1710065364
368	0.1708242718
369	0.1707356608
370	0.1705728165
371	0.1702908808
372	0.1700569125
373	0.1699770789
374	0.1698215792
375	0.1695351147
376	0.169291835
377	0.1690532638
378	0.1688102415
379	0.1686962452
380	0.1685450243
381	0.1683289405
382	0.1681605582
383	0.1679954003
384	0.1678632603
385	0.1677509517
386	0.1676229
387	0.1675032002
388	0.1672108145
389	0.1670538264
390	0.1668250639
391	0.1666659548
392	0.1665276639
393	0.1663606097
394	0.1662230337
395	0.1660830105
396	0.1659491692
397	0.1658581759
398	0.1656667078
399	0.1656182271
400	0.16536776
401	0.1651981815
402	0.165056092
403	0.1649156149
404	0.1647626844
405	0.1646060348
406	0.1643645612
407	0.164171912
408	0.1639401479
409	0.1637831522
410	0.1636314857
411	0.1635052559
412	0.1633739618
413	0.1632384851
414	0.1630855358
415	0.1629459547
416	0.162696728
417	0.1624650534
418	0.1622754799
419	0.1620944755
420	0.1619999554
421	0.1618193658
422	0.1616754405
423	0.16155246
424	0.1613663469
425	0.1611197947
426	0.1609876649
427	0.1609057065
428	0.1607888026
429	0.1605779917
430	0.1604657319
431	0.1601863342
432	0.1600853826
433	0.159926586
434	0.1597598426
435	0.1596188408
436	0.1594314203
437	0.159166121
438	0.1589991159
439	0.1588491491
440	0.1586804945
441	0.1584751472
442	0.1583745628
443	0.1582831281
444	0.1581395842
445	0.1580245305
446	0.1579067371
447	0.1578000531
448	0.1576073298
449	0.1574246633
450	0.1573230087
451	0.1571974156
452	0.1570411992
453	0.1569169591
454	0.1567652212
455	0.1566651935
456	0.1565969802
457	0.1564739466
458	0.1563474379
459	0.156237237
460	0.1560595644
461	0.1559266222
462	0.1557946594
463	0.1556357448
464	0.1554933231
465	0.1552509353
466	0.1550274043
467	0.1549468822
468	0.1548291181
469	0.1547015145
470	0.1545158341
471	0.1543167209
472	0.1542064405
473	0.1540646076
474	0.1539413087
475	0.1538601645
476	0.1537725246
477	0.1536458537
478	0.1535035095
479	0.1534039312
480	0.1532570816
481	0.1531724207
482	0.1529309229
483	0.1527773386
484	0.152592371
485	0.1525022465
486	0.1524015802
487	0.1522846592
488	0.152173076
489	0.1520539832
490	0.1518698476
491	0.1517236681
492	0.1516321536
493	0.1514391841
494	0.1513218352
495	0.1511407834
496	0.1509527003
497	0.1508054799
498	0.1506680883
499	0.1504759884
500	0.1503112389
501	0.1502335896
502	0.1500499701
503	0.1499439411
504	0.1498470733
505	0.1497299994
506	0.1496585295
507	0.1495207321
508	0.1494082392
509	0.1492623354
510	0.1490989673
511	0.1489932558
512	0.1487657685
513	0.1486377988
514	0.1485634622
515	0.1483666971
516	0.1482420501
517	0.1481679873
518	0.1480452831
519	0.1478642652
520	0.1477663159
521	0.1476274449
522	0.1475685128
523	0.147360655
524	0.1472327975
525	0.1470958451
526	0.1469449195
527	0.146820091
528	0.1467263781
529	0.1465966353
530	0.1464235975
531	0.1462682971
532	0.1462234254
533	0.1461063987
534	0.1460453996
535	0.1459508334
536	0.1458079954
537	0.1456373105
538	0.1455438325
539	0.1454660218
540	0.1453798631
541	0.1451789375
542	0.1450396791
543	0.144948668
544	0.1448192871
545	0.1446822309
546	0.1445610163
547	0.1442805347
548	0.144171422
549	0.1439996224
550	0.1439186254
551	0.1437780618
552	0.1436900223
553	0.143585093
554	0.1434672385
555	0.1433155657
556	0.1432827682
557	0.1431466152
558	0.1430228312
559	0.142846518
560	0.1427436504
561	0.1426279772
562	0.1424771797
563	0.142312437
564	0.1421619672
565	0.1420665155
566	0.141981106
567	0.1418879333
568	0.1417512466
569	0.1416336675
570	0.1415752655
571	0.1414037316
572	0.1412554007
573	0.1410893306
574	0.1410115416
575	0.1409083675
576	0.1407788306
577	0.1406229236
578	0.1405606299
579	0.1403923231
580	0.1402794088
581	0.140200927
582	0.1400291163
583	0.1399056067
584	0.1396764383
585	0.139545644
586	0.1393739625
587	0.1391888097
588	0.1390263924
589	0.1388689166
590	0.138813885
591	0.1387024145
592	0.1386105956
593	0.1384935216
594	0.1383809314
595	0.1382855499
596	0.1381463477
597	0.1380852603
598	0.1379745085
599	0.137826125
600	0.1376701196
601	0.1375809104
602	0.1374768741
603	0.1374049276
604	0.1372974532
605	0.1371852571
606	0.137089533
607	0.1369937812
608	0.1368500237
609	0.1366596227
610	0.1365429594
611	0.1364165189
612	0.1363310066
613	0.136231803
614	0.1361051649
615	0.1359454471
616	0.1358441921
617	0.1357578765
618	0.1355358024
619	0.13541185
620	0.1352869555
621	0.135197245
622	0.1350955471
623	0.1350367143
624	0.1349270233
625	0.1347326559
626	0.1346061245
627	0.1344931747
628	0.1344207071
629	0.1343363659
630	0.1341853855
631	0.1340806603
632	0.133964852
633	0.1338719944
634	0.1337685525
635	0.1336177689
636	0.1334921956
637	0.1333257831
638	0.1331737662
639	0.1330347888
640	0.1329222615
641	0.1328356246
642	0.1326691082
643	0.1325245275
644	0.132443985
645	0.1323678932
646	0.1322729037
647	0.1321583587
648	0.1320298658
649	0.1319527397
650	0.1318231175
651	0.1317061669
652	0.1315255943
653	0.1314376042
654	0.1313186982
655	0.1312404581
656	0.1311334977
657	0.1309633457
658	0.1309043651
659	0.1307995842
660	0.1307218321
661	0.1306334366
662	0.1304820823
663	0.1303818184
664	0.1302467759
665	0.1301763297
666	0.1300673467
667	0.1299467673
668	0.1297848275
669	0.1297007224
670	0.1295869678
671	0.1294992973
672	0.1292432386
673	0.1291742605
674	0.1290145108
675	0.128857666
676	0.1287695829
677	0.1286861128
678	0.1286392765
679	0.1285380129
680	0.1284509831
681	0.1283057748
682	0.1281913185
683	0.1280719404
684	0.128021116
685	0.127860297
686	0.1277247127
687	0.1276566939
688	0.1275562153
689	0.1274488214
690	0.1273209844
691	0.1272401737
692	0.127121311
693	0.1270485426
694	0.1269643331
695	0.1268485832
696	0.1267675913
697	0.1267097343
698	0.1266538887
699	0.1265681235
700	0.1264679562
701	0.1263760762
702	0.1262987543
703	0.126209653
704	0.1260704388
705	0.125843217
706	0.1257310671
707	0.1256409353
708	0.1255764902
709	0.1255107481
710	0.1253393489
711	0.1252703781
712	0.1251618024
713	0.1250139945
714	0.1249177684
715	0.1247988883
716	0.1247043366
717	0.1245885907
718	0.1243442938
719	0.1242275379
720	0.1241015619
721	0.1240236795
722	0.1239561912
723	0.1238747122
724	0.1237703059
725	0.1237059857
726	0.1235971036
727	0.1233994106
728	0.1232517354
729	0.123111522
730	0.1229956971
731	0.1228898315
732	0.1228061554
733	0.1227284329
734	0.1226266508
735	0.1224840683
736	0.1223516052
737	0.1222339959
738	0.1221660251
739	0.1221099313
740	0.1220281332
741	0.1219696929
742	0.1218995292
743	0.1218151313
744	0.1216504726
745	0.1215802652
746	0.1215197592
747	0.1214229017
748	0.1213137824
749	0.1212200128
750	0.1211466344
751	0.1210359994
752	0.1209521213
753	0.1208215912
754	0.1207049852
755	0.1206389446
756	0.1205270793
757	0.1204028384
758	0.1202896981
759	0.1201663004
760	0.1200964804
761	0.1200197319
762	0.1199434596
763	0.1198749714
764	0.1197767434
765	0.1196480773
766	0.1195415504
767	0.1194302881
768	0.1193608355
769	0.1192656565
770	0.11912902
771	0.119067655
772	0.118960867
773	0.1188440923
774	0.1188034336
775	0.1186776877
776	0.118532526
777	0.1184783449
778	0.1184400289
779	0.1183317644
780	0.1182292585
781	0.1180867099
782	0.1180089465
783	0.1179623167
784	0.1179195057
785	0.1177965194
786	0.117709786
787	0.1175910545
788	0.1175340921
789	0.1174793059
790	0.1173484108
791	0.1172609775
792	0.1171792243
793	0.1170625202
794	0.1169461929
795	0.1168971837
796	0.1168437257
797	0.1167077061
798	0.1166271069
799	0.1165186746
800	0.1164348372
801	0.116373987
802	0.1163209613
803	0.116203619
804	0.1159192758
805	0.1158142085
806	0.1157253053
807	0.1155992848
808	0.1155169637
809	0.1154431429
810	0.1153369987
811	0.1152545012
812	0.1151809963
813	0.1150996514
814	0.1150311255
815	0.1149194061
816	0.1148213737
817	0.1146954174
818	0.1146601283
819	0.1145736653
820	0.1144074183
821	0.1142612521
822	0.1141995303
823	0.1140792727
824	0.1139646188
825	0.1138959292
826	0.1137942886
827	0.1137153461
828	0.1136448359
829	0.1134924249
830	0.1133944197
831	0.1132605268
832	0.1132292751
833	0.1130482975
834	0.1129940839
835	0.1129040828
836	0.1128178107
837	0.1127022842
838	0.1125869443
839	0.1125389153
840	0.1124763528
841	0.112395749
842	0.1123348295
843	0.112210893
844	0.1121330067
845	0.1120543384
846	0.111976197
847	0.1119337398
848	0.1118544019
849	0.1117447706
850	0.1116643849
851	0.1115774051
852	0.1114680911
853	0.1113570124
854	0.1112408182
855	0.1111746258
856	0.1110631576
857	0.1109679938
858	0.110893181
859	0.1108350252
860	0.1107645852
861	0.1106974536
862	0.1106082539
863	0.1104937535
864	0.1104249313
865	0.1103594863
866	0.1102580585
867	0.110124937
868	0.1100270104
869	0.1099198822
870	0.1098460519
871	0.1097874454
872	0.1097077171
873	0.1096281057
874	0.1094836543
875	0.1093977173
876	0.1093044833
877	0.1092447415
878	0.1091597944
879	0.1090823812
880	0.1089465586
881	0.1088359602
882	0.1087035012
883	0.1086455795
884	0.1085300155
885	0.1084258155
886	0.108317259
887	0.1081867501
888	0.1081044135
889	0.1080102298
890	0.107964082
891	0.1078845853
892	0.1078159039
893	0.1077481609
894	0.1076718072
895	0.1075963741
896	0.1075327453
897	0.1074511239
898	0.1073736462
899	0.1072712485
900	0.1072186087
901	0.1072004611
902	0.1071184994
903	0.1070037063
904	0.1069359989
905	0.1068153551
906	0.1067403576
907	0.1066036732
908	0.1065549172
909	0.1064257458
910	0.1063825909
911	0.1063308406
912	0.1062221212
913	0.1061229965
914	0.106026493
915	0.1059537797
916	0.1058619098
917	0.1058227055
918	0.1057709642
919	0.1056616672
920	0.1055260717
921	0.1054225845
922	0.1053115781
923	0.105266857
924	0.1051957652
925	0.1051143289
926	0.10504329
927	0.1050128032
928	0.104935194
929	0.1048051402
930	0.1047130089
931	0.1046234623
932	0.1045429305
933	0.10444484
934	0.1043703848
935	0.1042911585
936	0.1041710426
937	0.1040690964
938	0.1039768482
939	0.1039360487
940	0.1038110843
941	0.1037269065
942	0.1036515018
943	0.1035762932
944	0.1034791819
945	0.1034085113
946	0.103301883
947	0.1032611969
948	0.1031993405
949	0.1031425778
950	0.1030397868
951	0.1029782108
952	0.1029377605
953	0.1028665566
954	0.1028113642
955	0.1027771583
956	0.1027019289
957	0.1026238276
958	0.1024934983
959	0.1024208915
960	0.102352701
961	0.1022572534
962	0.1021312235
963	0.1020348641
964	0.1019407431
965	0.1019078261
966	0.1018057045
967	0.101625369
968	0.1015478773
969	0.1013671653
970	0.1012315193
971	0.101128199
972	0.1010000224
973	0.1009119022
974	0.100868266
975	0.1007765072
976	0.100735603
977	0.1006570942
978	0.1005701232
979	0.1005426696
980	0.100498969
981	0.1004335931
982	0.1003378031
983	0.1001801558
984	0.1000568663
985	0.09999088645
986	0.0999399561
987	0.09985051303
988	0.09969142002
989	0.09960449029
990	0.09949424895
991	0.09937770556
992	0.09927359698
993	0.09919743008
994	0.09908067664
995	0.09901188014
996	0.09896692165
997	0.09885798689
998	0.09881055477
999	0.09874297404
